EmpID,Age,AgeGroup,Attrition,EmploymentStatus,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationLevel,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,SalarySlabOrder,HourlyRate,NumCompaniesWorked,Over18,OverTime,OvertimeHoursMonthly,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,TrainingHours,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager,HireDate,ExitDate,OfficeLocation,WorkMode,EmploymentType,EngagementScore,AbsenceDays,ManagerRating,AnnualBonus,RecruitmentSource,LastPromotionDate,PromotionStatus,ExitReason,SnapshotDate
NX00797,33,26-35,No,Active,Travel_Frequently,5159.09,Human Resources,14,4,Master's,Human Resources,1,10797,2,Female,4,3,Learning & Development Specialist,5,Married,113500,12-18 LPA,4,644.89,1,Y,No,10,10,4,4,160,2,7,6,54,3,1,1,0,0,2024-10-12,,Hyderabad,Remote,Full-time,90,3,4,163000,Company Careers Page,2025-08-24,Promoted,,2026-05-31
NX00798,40,36-45,No,Active,Non-Travel,7612.5,Product,12,4,Master's,Engineering,1,10798,3,Male,4,3,Product Manager,3,Single,167475,18-25 LPA,5,951.56,3,Y,No,10,16,3,3,160,0,15,4,30,4,2,1,0,2,2023-12-11,,Pune,Hybrid,Contract,76,11,4,201000,LinkedIn,2025-07-16,Promoted,,2026-05-31
NX00799,28,26-35,No,Active,Travel_Rarely,3386.36,Sales,1,4,Master's,Other,1,10799,1,Female,4,2,Account Manager,5,Married,74500,8-12 LPA,3,423.3,1,Y,No,16,14,3,4,160,0,5,2,22,3,4,1,1,2,2021-07-15,,Bengaluru,On-site,Full-time,77,0,4,63000,Company Careers Page,2025-03-01,Promoted,,2026-05-31
NX00800,44,36-45,No,Active,Travel_Rarely,8340.91,Customer Success,10,4,Master's,Commerce,1,10800,3,Male,3,4,Customer Success Manager,5,Married,183500,18-25 LPA,5,1042.61,5,Y,Yes,4,15,3,4,160,2,21,3,19,4,2,1,2,1,2024-01-23,,Hyderabad,Hybrid,Full-time,76,5,3,308000,LinkedIn,2024-02-28,Promoted,,2026-05-31
NX00801,30,26-35,No,Active,Travel_Rarely,2772.73,Customer Success,7,3,Bachelor's,Business,1,10801,4,Male,4,2,Customer Success Associate,3,Single,61000,5-8 LPA,2,346.59,4,Y,Yes,15,15,4,3,160,1,5,3,28,1,0,0,0,0,2025-07-17,,Gurugram,Hybrid,Full-time,67,7,5,66000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00802,32,26-35,No,Active,Travel_Rarely,3045.45,Sales,12,3,Bachelor's,Business,1,10802,3,Female,4,2,Account Manager,3,Single,67000,8-12 LPA,3,380.68,2,Y,No,2,16,4,4,160,0,8,2,20,3,6,4,4,2,2020-04-02,,Bengaluru,Hybrid,Full-time,67,3,2,72000,Recruitment Agency,2022-04-11,Promoted,,2026-05-31
NX00803,25,18-25,No,Active,Non-Travel,1977.27,Engineering,2,4,Master's,Computer Science,1,10803,3,Female,4,1,QA Engineer,4,Married,43500,5-8 LPA,2,247.16,2,Y,Yes,14,12,4,3,160,0,4,5,61,4,0,0,0,0,2025-10-25,,Hyderabad,Hybrid,Full-time,77,1,3,37000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00804,27,26-35,Yes,Exited,Travel_Frequently,1613.64,Customer Success,11,4,Master's,Communication,1,10804,3,Female,3,1,Support Specialist,3,Single,35500,Below 5 LPA,1,201.7,2,Y,Yes,26,12,4,4,160,0,6,3,28,1,1,1,1,1,2023-04-07,2024-07-09,Hyderabad,Hybrid,Full-time,65,4,4,30000,Recruitment Agency,,Not Yet Promoted,Better Opportunity,2026-05-31
NX00805,24,18-25,Yes,Exited,Travel_Rarely,1409.09,Customer Success,22,4,Master's,Communication,1,10805,3,Female,4,1,Customer Success Associate,3,Married,31000,Below 5 LPA,1,176.14,0,Y,No,0,15,4,2,160,0,2,6,60,4,1,1,1,0,2022-07-20,2024-07-19,Mumbai,Hybrid,Full-time,84,1,3,26000,Employee Referral,2023-01-30,Promoted,Personal Reasons,2026-05-31
NX00806,34,26-35,No,Active,Travel_Frequently,2613.64,Human Resources,6,3,Bachelor's,Psychology,1,10806,3,Female,5,2,Talent Acquisition Specialist,5,Single,57500,5-8 LPA,2,326.7,2,Y,No,0,14,4,4,160,0,9,3,34,3,5,2,5,1,2020-11-30,,Chennai,Remote,Full-time,79,2,2,62000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX00807,23,18-25,No,Active,Travel_Rarely,1522.73,Sales,11,3,Bachelor's,Other,1,10807,4,Female,3,1,Sales Executive,2,Single,33500,Below 5 LPA,1,190.34,1,Y,Yes,24,15,4,5,160,0,2,4,24,2,1,0,1,1,2024-05-31,,Bengaluru,Hybrid,Full-time,55,26,2,28000,Company Careers Page,2025-03-27,Promoted,,2026-05-31
NX00808,24,18-25,No,Active,Non-Travel,2840.91,Human Resources,13,2,Diploma,Psychology,1,10808,4,Female,4,2,Talent Acquisition Specialist,5,Married,62500,5-8 LPA,2,355.11,1,Y,Yes,13,14,4,4,160,1,3,5,51,3,3,2,1,2,2023-05-31,,Jaipur,Hybrid,Full-time,91,24,4,68000,Company Careers Page,2024-11-29,Promoted,,2026-05-31
NX00809,47,46-55,No,Active,Non-Travel,14386.36,Engineering,15,2,Diploma,Computer Science,1,10809,5,Male,3,5,Engineering Manager,4,Married,316500,25+ LPA,6,1798.3,8,Y,No,14,10,2,5,160,2,18,5,49,3,8,3,2,1,2017-07-23,,Pune,Hybrid,Full-time,73,8,3,608000,Recruitment Agency,2023-09-08,Promoted,,2026-05-31
NX00810,37,36-45,No,Active,Travel_Frequently,6818.18,Sales,17,4,Master's,Business,1,10810,3,Male,2,3,Account Manager,4,Married,150000,18-25 LPA,5,852.27,4,Y,No,14,14,3,4,160,0,12,3,18,3,5,2,1,1,2021-01-09,,Chennai,On-site,Full-time,61,2,3,180000,Job Portal,2025-05-26,Promoted,,2026-05-31
NX00811,34,26-35,No,Active,Travel_Rarely,6568.18,Engineering,9,3,Bachelor's,Other,1,10811,3,Female,2,3,Software Engineer,3,Single,144500,12-18 LPA,4,821.02,3,Y,No,6,15,3,3,160,2,7,1,13,4,7,5,1,3,2019-05-31,,Jaipur,Hybrid,Full-time,74,4,4,173000,Recruitment Agency,2024-08-19,Promoted,,2026-05-31
NX00812,25,18-25,No,Active,Travel_Rarely,2113.64,Engineering,15,3,Bachelor's,Other,1,10812,1,Male,3,1,Software Engineer,2,Married,46500,5-8 LPA,2,264.2,1,Y,Yes,19,14,4,4,160,0,2,5,34,3,1,0,1,1,2024-05-31,,Gurugram,Hybrid,Full-time,60,7,5,39000,Recruitment Agency,2025-05-17,Promoted,,2026-05-31
NX00813,43,36-45,No,Active,Travel_Rarely,10090.91,Product,3,2,Diploma,Design,1,10813,4,Male,2,4,Senior Product Manager,2,Single,222000,25+ LPA,6,1261.36,3,Y,Yes,19,7,3,5,160,1,21,2,21,3,2,2,1,2,2023-11-21,,Mumbai,Remote,Full-time,73,3,5,373000,Campus Hiring,2024-08-08,Promoted,,2026-05-31
NX00814,38,36-45,No,Active,Non-Travel,7522.73,Customer Success,9,4,Master's,Other,1,10814,3,Male,3,4,Customer Success Manager,4,Married,165500,18-25 LPA,5,940.34,4,Y,No,17,12,3,3,160,1,14,4,48,2,3,2,2,2,2023-05-11,,Pune,Hybrid,Full-time,64,7,3,278000,Company Careers Page,2023-08-14,Promoted,,2026-05-31
NX00815,26,26-35,No,Active,Non-Travel,1886.36,Human Resources,14,3,Bachelor's,Psychology,1,10815,3,Female,4,1,HR Executive,4,Married,41500,Below 5 LPA,1,235.8,1,Y,No,0,12,3,4,160,1,0,3,24,4,0,0,0,0,2025-08-12,,Hyderabad,Hybrid,Full-time,83,0,3,25000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00816,32,26-35,No,Active,Travel_Rarely,2681.82,Human Resources,18,5,Doctorate,Human Resources,1,10816,5,Male,1,2,Talent Acquisition Specialist,3,Divorced,59000,5-8 LPA,2,335.23,2,Y,No,0,8,2,5,160,1,11,3,34,3,3,1,3,1,2023-01-28,,Gurugram,Hybrid,Full-time,63,2,3,35000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00817,27,26-35,No,Active,Travel_Frequently,1954.55,Customer Success,8,5,Doctorate,Other,1,10817,3,Male,3,1,Customer Success Associate,3,Married,43000,5-8 LPA,2,244.32,2,Y,No,6,10,3,3,160,0,4,2,26,2,2,1,1,1,2024-03-31,,Bengaluru,Remote,Full-time,52,7,3,26000,Job Portal,2024-12-30,Promoted,,2026-05-31
NX00818,29,26-35,No,Active,Travel_Rarely,1704.55,Customer Success,15,4,Master's,Business,1,10818,3,Male,5,1,Support Specialist,2,Married,37500,Below 5 LPA,1,213.07,1,Y,No,14,14,3,3,160,0,3,5,31,3,2,2,2,2,2023-11-25,,Pune,Remote,Full-time,65,5,3,22000,Job Portal,2024-02-02,Promoted,,2026-05-31
NX00819,26,26-35,No,Active,Travel_Rarely,1977.27,Engineering,5,3,Bachelor's,Computer Science,1,10819,4,Male,2,1,QA Engineer,4,Single,43500,5-8 LPA,2,247.16,1,Y,No,0,14,3,4,160,1,2,2,16,5,1,1,1,1,2024-05-31,,Mumbai,Remote,Full-time,86,3,4,26000,Job Portal,2025-02-02,Promoted,,2026-05-31
NX00820,29,26-35,Yes,Exited,Non-Travel,2477.27,Engineering,2,3,Bachelor's,Engineering,1,10820,3,Male,3,1,Software Engineer,4,Married,54500,5-8 LPA,2,309.66,1,Y,No,1,14,4,5,160,0,4,4,46,1,0,0,0,0,2023-12-11,2024-05-03,Gurugram,Hybrid,Full-time,80,5,4,46000,Employee Referral,,Not Yet Promoted,Relocation,2026-05-31
NX00821,34,26-35,No,Active,Travel_Rarely,4681.82,Engineering,10,3,Bachelor's,Computer Science,1,10821,3,Male,3,2,Data Engineer,3,Married,103000,12-18 LPA,4,585.23,2,Y,Yes,22,14,4,3,160,1,5,4,47,4,1,0,1,1,2024-07-28,,Pune,Hybrid,Full-time,64,0,2,111000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX00822,23,18-25,No,Active,Non-Travel,1340.91,Customer Success,21,4,Master's,Commerce,1,10822,3,Female,4,1,Support Specialist,3,Married,29500,Below 5 LPA,1,167.61,0,Y,No,0,16,4,3,160,1,1,3,20,5,0,0,0,0,2025-05-31,,Jaipur,Hybrid,Full-time,84,3,3,25000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX00823,32,26-35,No,Active,Non-Travel,6454.55,Engineering,11,4,Master's,Computer Science,1,10823,3,Male,3,3,Software Engineer,3,Single,142000,12-18 LPA,4,806.82,2,Y,Yes,29,15,4,2,160,1,11,2,29,2,6,2,5,2,2020-01-21,,Hyderabad,Hybrid,Full-time,45,16,3,204000,LinkedIn,2020-12-15,Promoted,,2026-05-31
NX00824,29,26-35,No,Active,Travel_Frequently,3636.36,Sales,5,4,Master's,Commerce,1,10824,4,Female,4,2,Account Manager,4,Single,80000,8-12 LPA,3,454.55,2,Y,Yes,14,16,3,3,160,0,7,3,29,3,2,2,2,2,2023-06-19,,Gurugram,Remote,Full-time,91,8,5,67000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00825,28,26-35,No,Active,Non-Travel,1522.73,Customer Success,40,3,Bachelor's,Commerce,1,10825,2,Male,4,1,Customer Success Associate,3,Married,33500,Below 5 LPA,1,190.34,1,Y,Yes,25,9,3,5,160,0,2,4,31,3,0,0,0,0,2025-09-11,,Pune,On-site,Full-time,54,3,2,20000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00826,22,18-25,No,Active,Travel_Rarely,1727.27,Customer Success,2,3,Bachelor's,Business,1,10826,3,Male,3,1,Support Specialist,4,Married,38000,Below 5 LPA,1,215.91,1,Y,No,6,15,4,4,160,0,0,6,66,4,0,0,0,0,2025-08-12,,Hyderabad,On-site,Full-time,86,0,4,32000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX00827,43,36-45,No,Active,Travel_Rarely,9840.91,Engineering,5,5,Doctorate,Computer Science,1,10827,2,Male,3,4,Senior Software Engineer,3,Married,216500,25+ LPA,6,1230.11,8,Y,No,0,16,5,4,160,2,19,6,32,4,3,1,0,1,2022-12-02,,Bengaluru,Remote,Full-time,76,1,3,468000,Employee Referral,2026-03-12,Promoted,,2026-05-31
NX00828,29,26-35,No,Active,Non-Travel,1340.91,Human Resources,13,3,Bachelor's,Human Resources,1,10828,5,Male,3,1,HR Executive,5,Married,29500,Below 5 LPA,1,167.61,3,Y,No,0,10,3,3,160,1,5,1,14,4,1,0,0,0,2024-11-01,,Hyderabad,Hybrid,Full-time,96,1,4,18000,Campus Hiring,2025-09-10,Promoted,,2026-05-31
NX00829,29,26-35,No,Active,Travel_Rarely,3204.55,Engineering,7,3,Bachelor's,Computer Science,1,10829,4,Male,3,2,Data Engineer,4,Married,70500,8-12 LPA,3,400.57,2,Y,No,9,15,4,4,160,1,3,4,29,1,2,1,2,1,2023-08-31,,Jaipur,Hybrid,Full-time,61,3,2,76000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00830,54,46-55,No,Active,Non-Travel,17795.45,Engineering,8,3,Bachelor's,Computer Science,1,10830,3,Female,4,5,Engineering Manager,4,Divorced,391500,25+ LPA,6,2224.43,5,Y,No,18,12,3,5,160,2,31,3,22,3,8,5,0,2,2018-05-07,,Hyderabad,Remote,Full-time,72,20,5,846000,Company Careers Page,2026-03-10,Promoted,,2026-05-31
NX00831,27,26-35,No,Active,Travel_Rarely,1113.64,Customer Success,3,3,Bachelor's,Business,1,10831,4,Female,4,1,Support Specialist,3,Single,24500,Below 5 LPA,1,139.2,2,Y,Yes,23,10,3,2,160,0,5,5,55,3,3,2,2,1,2022-08-15,,Jaipur,Hybrid,Full-time,84,0,4,15000,Campus Hiring,2024-04-28,Promoted,,2026-05-31
NX00832,33,26-35,No,Active,Non-Travel,2840.91,Sales,13,4,Master's,Marketing,1,10832,3,Male,3,2,Account Manager,4,Married,62500,5-8 LPA,2,355.11,2,Y,No,0,13,3,2,160,1,7,4,46,3,3,2,3,2,2022-11-02,,Bengaluru,On-site,Full-time,74,1,3,53000,Campus Hiring,,Not Yet Promoted,,2026-05-31
NX00833,26,26-35,No,Active,Non-Travel,3931.82,Engineering,7,4,Master's,Engineering,1,10833,3,Female,3,2,Data Engineer,4,Single,86500,8-12 LPA,3,491.48,1,Y,No,0,10,3,3,160,0,5,4,34,2,3,1,2,2,2022-09-09,,Gurugram,Hybrid,Full-time,79,2,3,73000,Recruitment Agency,2023-06-25,Promoted,,2026-05-31
NX00834,25,18-25,No,Active,Travel_Frequently,818.18,Human Resources,6,4,Master's,Psychology,1,10834,3,Male,5,1,HR Executive,3,Single,18000,Below 5 LPA,1,102.27,3,Y,No,0,12,4,2,160,0,3,5,50,4,1,1,1,1,2025-03-19,,Gurugram,On-site,Intern,75,8,3,15000,Campus Hiring,,Not Yet Promoted,,2026-05-31
NX00835,24,18-25,No,Active,Travel_Rarely,1840.91,Sales,7,4,Master's,Marketing,1,10835,5,Female,3,1,Sales Executive,3,Single,40500,Below 5 LPA,1,230.11,2,Y,No,15,12,4,4,160,0,1,5,44,4,0,0,0,0,2025-05-31,,Mumbai,Hybrid,Full-time,78,14,5,34000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00836,32,26-35,No,Active,Travel_Rarely,3886.36,Engineering,9,1,High School,Engineering,1,10836,5,Male,4,2,Data Engineer,4,Single,85500,8-12 LPA,3,485.8,1,Y,Yes,20,13,3,4,160,1,9,3,37,1,1,1,1,1,2024-12-14,,Gurugram,Remote,Full-time,73,12,4,72000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX00837,41,36-45,No,Active,Travel_Rarely,8340.91,Sales,3,3,Bachelor's,Business,1,10837,3,Male,2,4,Sales Manager,4,Married,183500,18-25 LPA,5,1042.61,3,Y,Yes,28,15,4,4,160,2,16,3,19,2,7,4,7,3,2019-01-11,,Gurugram,On-site,Full-time,74,10,5,352000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00838,30,26-35,No,Active,Travel_Frequently,2863.64,Human Resources,13,4,Master's,Human Resources,1,10838,3,Male,3,2,Learning & Development Specialist,2,Single,63000,5-8 LPA,2,357.95,3,Y,No,14,11,4,3,160,0,9,3,25,4,2,1,2,2,2023-09-07,,Bengaluru,Hybrid,Full-time,64,10,3,68000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00839,33,26-35,No,Active,Non-Travel,2750.0,Engineering,5,3,Bachelor's,Computer Science,1,10839,3,Male,4,2,QA Engineer,2,Single,60500,5-8 LPA,2,343.75,2,Y,Yes,20,13,3,3,160,2,11,4,50,2,0,0,0,0,2025-12-18,,Gurugram,Hybrid,Full-time,57,2,4,51000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00840,39,36-45,No,Active,Travel_Rarely,7063.64,Engineering,8,4,Master's,Computer Science,1,10840,4,Female,5,3,Data Engineer,3,Married,155400,18-25 LPA,5,882.95,3,Y,No,0,11,3,4,160,0,16,3,32,4,3,2,3,3,2023-02-11,,Mumbai,On-site,Contract,96,4,5,186000,Job Portal,,Not Yet Promoted,,2026-05-31
NX00841,29,26-35,No,Active,Travel_Rarely,2863.64,Operations,6,1,High School,Engineering,1,10841,4,Male,4,2,Supply Chain Analyst,4,Single,63000,5-8 LPA,2,357.95,2,Y,No,4,17,4,4,160,0,6,2,18,4,2,1,0,1,2024-04-30,,Bengaluru,Hybrid,Full-time,83,4,4,68000,LinkedIn,2026-02-11,Promoted,,2026-05-31
NX00842,31,26-35,No,Active,Non-Travel,3681.82,Engineering,11,1,High School,Computer Science,1,10842,3,Male,4,2,Software Engineer,5,Married,81000,8-12 LPA,3,460.23,1,Y,No,3,19,5,4,160,2,9,4,45,4,8,4,1,3,2017-05-31,,Chennai,Hybrid,Full-time,79,1,2,107000,Company Careers Page,2024-12-07,Promoted,,2026-05-31
NX00843,31,26-35,Yes,Exited,Non-Travel,4863.64,Customer Success,26,3,Bachelor's,Other,1,10843,3,Female,3,3,Customer Success Manager,3,Single,107000,12-18 LPA,4,607.95,2,Y,No,0,16,4,3,160,2,8,5,61,4,0,0,0,0,2024-10-24,2025-03-03,Mumbai,Hybrid,Full-time,68,4,4,154000,Company Careers Page,,Not Yet Promoted,Better Opportunity,2026-05-31
NX00844,40,36-45,No,Active,Travel_Rarely,8409.09,Human Resources,27,4,Master's,Human Resources,1,10844,2,Male,4,4,HR Manager,3,Married,185000,18-25 LPA,5,1051.14,4,Y,Yes,25,13,4,3,160,1,16,1,11,2,3,1,1,0,2023-04-06,,Chennai,Hybrid,Full-time,64,6,2,355000,Employee Referral,2024-08-29,Promoted,,2026-05-31
NX00845,28,26-35,No,Active,Travel_Rarely,1659.09,Customer Success,4,3,Bachelor's,Communication,1,10845,5,Female,4,1,Customer Success Associate,3,Single,36500,Below 5 LPA,1,207.39,2,Y,No,17,13,5,4,160,1,5,3,33,4,2,0,2,2,2023-06-21,,Gurugram,Hybrid,Full-time,67,8,4,39000,Employee Referral,2023-09-19,Promoted,,2026-05-31
NX00846,31,26-35,No,Active,Non-Travel,5909.09,Product,24,2,Diploma,Computer Science,1,10846,4,Female,4,3,Product Manager,2,Married,130000,12-18 LPA,4,738.64,4,Y,No,12,18,4,4,160,1,7,7,47,4,1,0,1,1,2025-02-25,,Gurugram,Remote,Full-time,71,0,4,187000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00847,24,18-25,No,Active,Non-Travel,1750.0,Customer Success,4,3,Bachelor's,Business,1,10847,3,Male,4,1,Support Specialist,4,Married,38500,Below 5 LPA,1,218.75,0,Y,No,4,14,4,3,160,0,2,5,31,4,0,0,0,0,2026-02-22,,Gurugram,On-site,Full-time,79,3,3,32000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00848,42,36-45,Yes,Exited,Non-Travel,10363.64,Product,7,4,Master's,Computer Science,1,10848,3,Male,3,4,Senior Product Manager,3,Married,228000,25+ LPA,6,1295.45,2,Y,Yes,30,14,4,4,160,2,16,1,10,2,3,2,0,2,2021-09-05,2025-01-01,Mumbai,On-site,Full-time,54,3,2,438000,Campus Hiring,2024-10-27,Promoted,Manager / Team,2026-05-31
NX00849,23,18-25,No,Active,Non-Travel,1363.64,Operations,8,3,Bachelor's,Engineering,1,10849,4,Male,3,1,Operations Executive,2,Married,30000,Below 5 LPA,1,170.45,1,Y,Yes,7,5,3,3,160,0,1,3,22,3,0,0,0,0,2025-05-31,,Bengaluru,On-site,Full-time,65,7,3,18000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00850,26,26-35,No,Active,Non-Travel,1931.82,Engineering,2,2,Diploma,Computer Science,1,10850,3,Female,5,1,Software Engineer,5,Married,42500,5-8 LPA,2,241.48,3,Y,No,0,13,3,4,160,1,2,4,32,3,1,1,1,1,2024-05-31,,Hyderabad,Hybrid,Full-time,81,1,2,26000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00851,30,26-35,No,Active,Non-Travel,7500.0,Engineering,14,3,Bachelor's,Engineering,1,10851,4,Male,3,3,Senior Software Engineer,3,Married,165000,18-25 LPA,5,937.5,3,Y,No,8,11,3,4,160,1,9,2,25,4,1,0,1,0,2025-04-05,,Gurugram,Hybrid,Full-time,61,1,3,198000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX00852,27,26-35,No,Active,Travel_Rarely,1522.73,Customer Success,16,4,Master's,Other,1,10852,3,Female,4,1,Customer Success Associate,5,Single,33500,Below 5 LPA,1,190.34,1,Y,No,7,18,4,4,160,0,1,4,39,3,0,0,0,0,2025-11-01,,Gurugram,Remote,Full-time,76,5,3,28000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00853,31,26-35,Yes,Exited,Non-Travel,4022.73,Engineering,3,4,Master's,Engineering,1,10853,4,Male,4,2,Software Engineer,4,Married,88500,8-12 LPA,3,502.84,1,Y,Yes,8,10,3,4,160,1,6,5,46,2,6,2,6,2,2018-09-03,2024-09-03,Hyderabad,Hybrid,Full-time,77,4,4,74000,Company Careers Page,,Not Yet Promoted,Work-Life Balance,2026-05-31
NX00854,34,26-35,No,Active,Travel_Rarely,3227.27,Human Resources,13,1,High School,Psychology,1,10854,4,Female,3,2,Talent Acquisition Specialist,4,Single,71000,8-12 LPA,3,403.41,2,Y,No,8,17,4,4,160,0,7,2,15,3,4,1,3,3,2022-02-03,,Pune,On-site,Full-time,69,2,3,77000,LinkedIn,2023-01-16,Promoted,,2026-05-31
NX00855,32,26-35,No,Active,Travel_Rarely,2704.55,Operations,19,4,Master's,Business,1,10855,2,Female,4,2,Operations Analyst,3,Married,59500,5-8 LPA,2,338.07,2,Y,No,12,9,3,2,160,1,9,3,23,5,1,0,1,0,2025-04-24,,Gurugram,On-site,Full-time,69,1,3,50000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00856,26,26-35,No,Active,Non-Travel,1704.55,Human Resources,14,3,Bachelor's,Human Resources,1,10856,3,Male,4,1,HR Executive,4,Single,37500,Below 5 LPA,1,213.07,1,Y,No,7,14,3,3,160,0,3,4,43,4,2,0,1,0,2024-03-09,,Pune,Hybrid,Full-time,62,12,2,22000,LinkedIn,2024-12-14,Promoted,,2026-05-31
NX00857,27,26-35,No,Active,Travel_Rarely,4590.91,Engineering,15,3,Bachelor's,Engineering,1,10857,3,Male,2,2,Data Engineer,3,Married,101000,12-18 LPA,4,573.86,3,Y,No,12,10,3,4,160,0,5,1,9,3,4,1,1,2,2022-04-17,,Gurugram,Remote,Full-time,64,1,3,85000,Campus Hiring,2025-03-19,Promoted,,2026-05-31
NX00858,44,36-45,No,Active,Non-Travel,10795.45,Engineering,10,3,Bachelor's,Engineering,1,10858,3,Male,3,4,Engineering Manager,3,Single,237500,25+ LPA,6,1349.43,4,Y,No,0,16,3,4,160,3,19,2,17,2,4,2,2,3,2022-01-18,,Bengaluru,Hybrid,Full-time,61,15,4,399000,Employee Referral,2023-12-20,Promoted,,2026-05-31
NX00859,33,26-35,No,Active,Travel_Rarely,5454.55,Customer Success,13,3,Bachelor's,Business,1,10859,2,Female,4,3,Customer Success Executive,2,Married,120000,12-18 LPA,4,681.82,5,Y,No,22,8,3,1,160,2,10,5,40,4,0,0,0,0,2025-09-29,,Mumbai,Hybrid,Full-time,59,3,4,144000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX00860,28,26-35,No,Active,Non-Travel,3431.82,Operations,2,3,Bachelor's,Engineering,1,10860,3,Male,5,2,Operations Analyst,4,Married,75500,8-12 LPA,3,428.98,1,Y,No,11,13,4,4,160,1,6,1,14,4,2,1,2,1,2024-02-22,,Bengaluru,Hybrid,Full-time,82,12,5,82000,Campus Hiring,2024-05-25,Promoted,,2026-05-31
NX00861,26,26-35,No,Active,Travel_Rarely,2181.82,Engineering,8,1,High School,Computer Science,1,10861,3,Female,4,1,Software Engineer,3,Married,48000,5-8 LPA,2,272.73,1,Y,Yes,39,15,4,4,160,0,4,4,27,3,3,2,3,0,2022-07-14,,Chennai,Remote,Full-time,55,20,3,40000,Campus Hiring,,Not Yet Promoted,,2026-05-31
NX00862,36,36-45,No,Active,Travel_Frequently,5340.91,Sales,3,1,High School,Other,1,10862,3,Female,3,3,Account Manager,2,Single,117500,12-18 LPA,4,667.61,3,Y,No,0,12,3,4,160,1,14,0,3,4,0,0,0,0,2025-07-28,,Hyderabad,Remote,Full-time,81,8,5,141000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX00863,31,26-35,No,Active,Travel_Rarely,3068.18,Operations,14,2,Diploma,Business,1,10863,3,Female,3,2,Operations Analyst,4,Married,67500,8-12 LPA,3,383.52,1,Y,No,5,14,5,3,160,2,8,3,33,4,0,0,0,0,2025-07-20,,Hyderabad,Remote,Full-time,76,3,3,89000,Campus Hiring,,Not Yet Promoted,,2026-05-31
NX00864,39,36-45,No,Active,Travel_Rarely,5090.91,Customer Success,4,2,Diploma,Business,1,10864,4,Male,3,3,Customer Success Manager,3,Single,112000,12-18 LPA,4,636.36,2,Y,No,18,11,3,3,160,1,12,2,23,4,12,5,1,3,2014-05-31,,Bengaluru,Hybrid,Full-time,69,3,4,134000,Employee Referral,2024-10-12,Promoted,,2026-05-31
NX00865,30,26-35,No,Active,Travel_Rarely,2568.18,Human Resources,11,4,Master's,Human Resources,1,10865,3,Male,4,2,Talent Acquisition Specialist,4,Single,56500,5-8 LPA,2,321.02,1,Y,No,0,13,3,3,160,0,5,1,16,5,4,2,2,3,2021-05-31,,Bengaluru,Remote,Full-time,77,3,2,47000,Company Careers Page,2023-06-22,Promoted,,2026-05-31
NX00866,40,36-45,No,Active,Travel_Rarely,8795.45,Engineering,8,4,Master's,Data Science,1,10866,3,Female,3,4,DevOps Engineer,4,Married,193500,18-25 LPA,5,1099.43,2,Y,Yes,25,10,3,4,160,1,15,2,18,3,1,1,0,1,2024-11-13,,Gurugram,Hybrid,Full-time,60,4,3,325000,Company Careers Page,2025-12-17,Promoted,,2026-05-31
NX00867,39,36-45,No,Active,Travel_Rarely,5204.55,Marketing,9,3,Bachelor's,Marketing,1,10867,3,Male,4,3,Content Strategist,4,Single,114500,12-18 LPA,4,650.57,8,Y,No,2,12,3,3,160,2,13,1,7,5,0,0,0,0,2025-11-09,,Gurugram,Remote,Full-time,88,3,4,137000,Company Careers Page,,Not Yet Promoted,,2026-05-31
